DESCRIPTION,VIDEOA,VIDEOB,VIDEOC
put the paper sheet on the ball,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_ball/put_the_paper_sheet_on_the_ball-2017-03-18-230632.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_ball/put_the_paper_sheet_on_the_ball-2017-03-18-230639.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_ball/put_the_paper_sheet_on_the_ball-2017-03-18-230646.mp4
put the paper sheet on the plate,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_plate/put_the_paper_sheet_on_the_plate-2017-03-18-230655.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_plate/put_the_paper_sheet_on_the_plate-2017-03-18-230704.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_plate/put_the_paper_sheet_on_the_plate-2017-03-18-230712.mp4
put the paper sheet on the cup,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_cup/put_the_paper_sheet_on_the_cup-2017-03-18-230721.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_cup/put_the_paper_sheet_on_the_cup-2017-03-18-230730.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_cup/put_the_paper_sheet_on_the_cup-2017-03-18-230740.mp4
put the paper sheet on the disc,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_disc/put_the_paper_sheet_on_the_disc-2017-03-18-230748.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_disc/put_the_paper_sheet_on_the_disc-2017-03-18-230757.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_disc/put_the_paper_sheet_on_the_disc-2017-03-18-230805.mp4
put the paper sheet on the book,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_book/put_the_paper_sheet_on_the_book-2017-03-18-230812.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_book/put_the_paper_sheet_on_the_book-2017-03-18-230821.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_book/put_the_paper_sheet_on_the_book-2017-03-18-230828.mp4
put the paper sheet on the blackboard,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_blackboard/put_the_paper_sheet_on_the_blackboard-2017-03-18-230834.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_blackboard/put_the_paper_sheet_on_the_blackboard-2017-03-18-230842.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_blackboard/put_the_paper_sheet_on_the_blackboard-2017-03-18-230851.mp4
put the paper sheet on the bottle,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_bottle/put_the_paper_sheet_on_the_bottle-2017-03-18-230902.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_bottle/put_the_paper_sheet_on_the_bottle-2017-03-18-230909.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_bottle/put_the_paper_sheet_on_the_bottle-2017-03-18-230917.mp4
put the paper sheet on the grape,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_grape/put_the_paper_sheet_on_the_grape-2017-03-18-230933.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_grape/put_the_paper_sheet_on_the_grape-2017-03-18-230943.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_grape/put_the_paper_sheet_on_the_grape-2017-03-18-230953.mp4
put the paper sheet on the apple,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_apple/put_the_paper_sheet_on_the_apple-2017-03-18-231001.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_apple/put_the_paper_sheet_on_the_apple-2017-03-18-231010.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_apple/put_the_paper_sheet_on_the_apple-2017-03-18-231026.mp4
put the paper sheet on the banana,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_banana/put_the_paper_sheet_on_the_banana-2017-03-18-231046.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_banana/put_the_paper_sheet_on_the_banana-2017-03-18-231057.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_banana/put_the_paper_sheet_on_the_banana-2017-03-18-231107.mp4
put the paper sheet on the bowl,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_bowl/put_the_paper_sheet_on_the_bowl-2017-03-18-231114.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_bowl/put_the_paper_sheet_on_the_bowl-2017-03-18-231126.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_bowl/put_the_paper_sheet_on_the_bowl-2017-03-18-231136.mp4
put the paper sheet on the knife,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_knife/put_the_paper_sheet_on_the_knife-2017-03-18-231145.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_knife/put_the_paper_sheet_on_the_knife-2017-03-18-231155.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_knife/put_the_paper_sheet_on_the_knife-2017-03-18-231202.mp4
put the paper sheet on the pencil,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_pencil/put_the_paper_sheet_on_the_pencil-2017-03-18-231210.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_pencil/put_the_paper_sheet_on_the_pencil-2017-03-18-231234.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_paper_sheet_on_the_pencil/put_the_paper_sheet_on_the_pencil-2017-03-18-231243.mp4
put the block near the ball,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_ball/put_the_block_near_the_ball-2017-03-18-233403.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_ball/put_the_block_near_the_ball-2017-03-18-233411.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_ball/put_the_block_near_the_ball-2017-03-18-233417.mp4
put the block near the cup,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_cup/put_the_block_near_the_cup-2017-03-18-233843.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_cup/put_the_block_near_the_cup-2017-03-18-233851.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_cup/put_the_block_near_the_cup-2017-03-18-233900.mp4
put the block near the disc,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_disc/put_the_block_near_the_disc-2017-03-18-233907.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_disc/put_the_block_near_the_disc-2017-03-18-233913.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_disc/put_the_block_near_the_disc-2017-03-18-233925.mp4
put the block near the book,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_book/put_the_block_near_the_book-2017-03-18-233936.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_book/put_the_block_near_the_book-2017-03-18-233942.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_book/put_the_block_near_the_book-2017-03-18-233949.mp4
put the block near the blackboard,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_blackboard/put_the_block_near_the_blackboard-2017-03-18-233956.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_blackboard/put_the_block_near_the_blackboard-2017-03-18-234003.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_blackboard/put_the_block_near_the_blackboard-2017-03-18-234013.mp4
put the block near the bottle,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_bottle/put_the_block_near_the_bottle-2017-03-18-234023.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_bottle/put_the_block_near_the_bottle-2017-03-18-234029.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_bottle/put_the_block_near_the_bottle-2017-03-18-234036.mp4
put the block near the grape,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_grape/put_the_block_near_the_grape-2017-03-18-234042.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_grape/put_the_block_near_the_grape-2017-03-18-234052.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_grape/put_the_block_near_the_grape-2017-03-18-234104.mp4
put the block near the apple,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_apple/put_the_block_near_the_apple-2017-03-18-234111.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_apple/put_the_block_near_the_apple-2017-03-18-234118.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_apple/put_the_block_near_the_apple-2017-03-18-234130.mp4
put the block near the banana,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_banana/put_the_block_near_the_banana-2017-03-18-234150.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_banana/put_the_block_near_the_banana-2017-03-18-234157.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_banana/put_the_block_near_the_banana-2017-03-18-234209.mp4
put the block near the bowl,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_bowl/put_the_block_near_the_bowl-2017-03-18-234217.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_bowl/put_the_block_near_the_bowl-2017-03-18-234224.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_bowl/put_the_block_near_the_bowl-2017-03-18-234230.mp4
put the block near the knife,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_knife/put_the_block_near_the_knife-2017-03-18-234237.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_knife/put_the_block_near_the_knife-2017-03-18-234245.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_knife/put_the_block_near_the_knife-2017-03-18-234258.mp4
put the block near the pencil,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_pencil/put_the_block_near_the_pencil-2017-03-18-234305.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_pencil/put_the_block_near_the_pencil-2017-03-18-234320.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_pencil/put_the_block_near_the_pencil-2017-03-18-234328.mp4
put the block near the paper sheet,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_paper_sheet/put_the_block_near_the_paper_sheet-2017-03-18-234721.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_paper_sheet/put_the_block_near_the_paper_sheet-2017-03-18-234728.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_block_near_the_paper_sheet/put_the_block_near_the_paper_sheet-2017-03-18-234736.mp4
put the ball near the block,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_block/put_the_ball_near_the_block-2017-03-18-234744.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_block/put_the_ball_near_the_block-2017-03-18-234753.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_block/put_the_ball_near_the_block-2017-03-18-234759.mp4
put the ball near the cup,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_cup/put_the_ball_near_the_cup-2017-03-19-081639.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_cup/put_the_ball_near_the_cup-2017-03-19-081648.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_cup/put_the_ball_near_the_cup-2017-03-19-081657.mp4
put the ball near the disc,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_disc/put_the_ball_near_the_disc-2017-03-19-081704.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_disc/put_the_ball_near_the_disc-2017-03-19-081711.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_disc/put_the_ball_near_the_disc-2017-03-19-081718.mp4
put the ball near the book,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_book/put_the_ball_near_the_book-2017-03-19-081726.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_book/put_the_ball_near_the_book-2017-03-19-081733.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_book/put_the_ball_near_the_book-2017-03-19-081740.mp4
put the ball near the blackboard,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_blackboard/put_the_ball_near_the_blackboard-2017-03-19-081746.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_blackboard/put_the_ball_near_the_blackboard-2017-03-19-081803.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_blackboard/put_the_ball_near_the_blackboard-2017-03-19-081815.mp4
put the ball near the bottle,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_bottle/put_the_ball_near_the_bottle-2017-03-19-081823.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_bottle/put_the_ball_near_the_bottle-2017-03-19-081846.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_bottle/put_the_ball_near_the_bottle-2017-03-19-081855.mp4
put the ball near the grape,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_grape/put_the_ball_near_the_grape-2017-03-19-081902.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_grape/put_the_ball_near_the_grape-2017-03-19-081911.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_grape/put_the_ball_near_the_grape-2017-03-19-081918.mp4
put the ball near the apple,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_apple/put_the_ball_near_the_apple-2017-03-19-081924.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_apple/put_the_ball_near_the_apple-2017-03-19-081932.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_apple/put_the_ball_near_the_apple-2017-03-19-081956.mp4
put the ball near the banana,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_banana/put_the_ball_near_the_banana-2017-03-19-082035.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_banana/put_the_ball_near_the_banana-2017-03-19-082046.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_banana/put_the_ball_near_the_banana-2017-03-19-082056.mp4
put the ball near the bowl,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_bowl/put_the_ball_near_the_bowl-2017-03-19-082103.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_bowl/put_the_ball_near_the_bowl-2017-03-19-082111.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_bowl/put_the_ball_near_the_bowl-2017-03-19-082117.mp4
put the ball near the knife,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_knife/put_the_ball_near_the_knife-2017-03-19-082124.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_knife/put_the_ball_near_the_knife-2017-03-19-082133.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_knife/put_the_ball_near_the_knife-2017-03-19-082148.mp4
put the ball near the pencil,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_pencil/put_the_ball_near_the_pencil-2017-03-19-082157.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_pencil/put_the_ball_near_the_pencil-2017-03-19-082206.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_pencil/put_the_ball_near_the_pencil-2017-03-19-082217.mp4
put the ball near the paper sheet,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_paper_sheet/put_the_ball_near_the_paper_sheet-2017-03-19-082228.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_paper_sheet/put_the_ball_near_the_paper_sheet-2017-03-19-082234.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_ball_near_the_paper_sheet/put_the_ball_near_the_paper_sheet-2017-03-19-082254.mp4
put the plate near the block,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_block/put_the_plate_near_the_block-2017-03-19-082309.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_block/put_the_plate_near_the_block-2017-03-19-082317.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_block/put_the_plate_near_the_block-2017-03-19-082326.mp4
put the plate near the ball,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_ball/put_the_plate_near_the_ball-2017-03-19-082350.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_ball/put_the_plate_near_the_ball-2017-03-19-082401.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_ball/put_the_plate_near_the_ball-2017-03-19-082414.mp4
put the plate near the cup,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_cup/put_the_plate_near_the_cup-2017-03-19-082426.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_cup/put_the_plate_near_the_cup-2017-03-19-082441.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_cup/put_the_plate_near_the_cup-2017-03-19-082449.mp4
put the plate near the disc,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_disc/put_the_plate_near_the_disc-2017-03-19-082456.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_disc/put_the_plate_near_the_disc-2017-03-19-082506.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_disc/put_the_plate_near_the_disc-2017-03-19-082512.mp4
put the plate near the book,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_book/put_the_plate_near_the_book-2017-03-19-082521.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_book/put_the_plate_near_the_book-2017-03-19-082546.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_book/put_the_plate_near_the_book-2017-03-19-082556.mp4
put the plate near the blackboard,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_blackboard/put_the_plate_near_the_blackboard-2017-03-19-082602.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_blackboard/put_the_plate_near_the_blackboard-2017-03-19-082610.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_blackboard/put_the_plate_near_the_blackboard-2017-03-19-082625.mp4
put the plate near the bottle,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_bottle/put_the_plate_near_the_bottle-2017-03-19-082635.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_bottle/put_the_plate_near_the_bottle-2017-03-19-082644.mp4,https://s3.amazonaws.com/voxsim-videos/video/put_the_plate_near_the_bottle/put_the_plate_near_the_bottle-2017-03-19-082704.mp4
